date, pm25, pm10, o3, no2, so2, co
2024/6/22, 69, 48, 14, 8, 12, 7
2024/6/23, 78, 43, 14, 5, 8, 7
2024/6/24, 65, 49, 14, 6, 12, 9
2024/6/25, 57, 39, 15, 6, 16, 3
2024/6/26, 57, 50, 14, 3, 19, 11
2024/6/27, 53, 45, 21, 5, 12, 6
2024/6/28, 63, 41, 15, 6, 8, 2
2024/6/29, 66, 25, 14, 5, 11, 7
2024/6/30, 53, 34, 14, 5, 6, 5
2024/1/1, 153, 79, 15, 9, 3, 5
2024/1/2, 160, 84, 15, 10, 4, 5
2024/1/3, 165, 83, 15, 8, 4, 5
2024/1/4, 158, 75, 15, 10, 5, 9
2024/1/5, 144, 69, 15, 11, 7, 5
2024/1/6, 129, , , , , 
2024/1/8, 146, 84, 19, 11, 5, 5
2024/1/9, 163, 98, 16, 13, 20, 7
2024/1/10, 160, 95, 16, 11, 34, 7
2024/1/11, 165, 84, 15, 11, 11, 7
2024/1/12, 157, 93, 19, 13, 5, 8
2024/1/13, 161, 95, 15, 20, 5, 12
2024/1/15, 129, 74, 17, 6, 11, 5
2024/1/16, 161, 70, 17, 8, 7, 4
2024/1/17, 144, 68, 17, 10, 4, 3
2024/1/18, 127, 55, 15, 11, 5, 5
2024/1/19, 123, 61, 17, 9, 10, 4
2024/1/20, 110, 60, 15, 9, 14, 4
2024/1/21, 115, 69, 15, 8, 6, 4
2024/1/22, 115, 63, 18, 10, 5, 4
2024/1/23, 116, 72, 15, 13, 12, 4
2024/1/24, 141, 96, 15, 9, 13, 6
2024/1/25, 163, 79, 15, 8, 8, 5
2024/1/26, 152, 72, 15, 9, 23, 5
2024/1/27, 147, 79, 19, 9, 9, 5
2024/1/28, 148, 78, 15, 10, 4, 6
2024/1/29, 154, 82, 15, 12, 24, 6
2024/1/30, 155, 75, 15, 13, 5, 5
2024/1/31, 111, 65, 18, 9, 6, 3
2024/2/1, 93, 74, 16, 10, 23, 4
2024/2/2, 125, 79, 15, 12, 5, 6
2024/2/3, 110, 76, 15, 8, 12, 5
2024/2/4, 140, 70, 17, 9, 9, 4
2024/2/5, 117, 78, 17, 11, 5, 5
2024/2/6, 127, 88, 15, 14, 12, 5
2024/2/7, 129, 88, 15, 9, 10, 6
2024/2/8, 147, 84, 17, 9, 10, 4
2024/2/9, 123, 63, 15, 7, 10, 4
2024/2/10, 118, 62, 15, 6, 9, 4
2024/2/11, 114, 60, 17, 7, 5, 4
2024/2/12, 110, 40, 15, 7, 6, 3
2024/2/13, 56, 60, 15, 11, 10, 5
2024/2/14, 80, 62, 15, 9, 4, 4
2024/2/15, 79, 68, 14, 14, 16, 4
2024/2/16, 90, 70, 15, 13, 16, 5
2024/2/17, 101, 60, 15, 10, 5, 4
2024/2/18, 84, 66, 15, 12, 8, 6
2024/2/19, 97, 79, 15, 10, 6, 4
2024/2/20, 106, 89, 15, 11, 4, 4
2024/2/21, 123, 81, 16, 11, 6, 5
2024/2/22, 122, 84, 17, 11, 3, 6
2024/2/23, 126, 72, 14, 9, 2, 4
2024/2/24, 152, 60, 16, 6, 6, 3
2024/2/25, 100, 50, 14, 5, 10, 2
2024/2/26, 85, 45, 14, 7, 7, 3
2024/2/27, 70, 51, 15, 7, 3, 
2024/2/28, 53, 66, 14, 8, 6, 3
2024/2/29, 88, 82, 14, 8, 2, 3
2024/3/1, 110, 85, 14, 11, 5, 4
2024/3/2, 98, 73, 14, 8, 7, 8
2024/3/3, 117, 76, 16, 8, 5, 5
2024/3/4, 122, 68, 16, 9, 5, 3
2024/3/5, 99, 75, 17, 8, 6, 3
2024/3/6, 99, 85, 24, 13, 9, 4
2024/3/7, 131, 72, 22, 11, 1, 3
2024/3/8, 99, 73, 17, 14, 3, 8
2024/3/9, 137, 60, 19, 6, 3, 3
2024/3/10, 96, 60, 19, 7, 3, 4
2024/3/11, 85, 80, 16, 12, 2, 7
2024/3/12, 138, 98, 14, 8, 3, 7
2024/3/13, 147, 84, 15, 8, 3, 6
2024/3/14, 144, , , , , 
2024/3/16, 115, 50, 16, 4, 5, 7
2024/3/17, 85, 49, 16, 6, 4, 4
2024/3/18, 70, , 14, 9, 7, 4
2024/3/20, 105, 54, 14, 7, 7, 4
2024/3/21, 90, 71, 14, 12, 4, 5
2024/3/22, 96, 72, 22, 11, 5, 6
2024/3/23, 102, 75, 14, 9, 5, 5
2024/3/24, 115, 60, 18, 9, 3, 5
2024/3/25, 105, 75, 14, 10, 3, 4
2024/3/26, 103, 75, 14, 12, 3, 4
2024/3/27, 91, 71, 16, 12, 5, 5
2024/3/28, 102, 71, 16, 16, 2, 5
2024/3/29, 110, 78, 14, 14, 3, 7
2024/3/30, 97, 73, 14, 11, 8, 11
2024/3/31, 112, 73, 14, 13, 7, 4
2023/10/1, 76, 75, 14, 2, 6, 
2023/10/2, 120, 82, 16, 11, 4, 4
2023/10/3, 130, 91, 15, 13, 6, 4
2023/10/4, 133, 96, 16, 14, 9, 6
2023/10/5, 136, 93, 15, 15, 17, 5
2023/10/6, 129, 102, 16, 18, 17, 6
2023/10/7, 145, 85, 15, 16, 8, 5
2023/10/8, 125, 87, 15, 17, 6, 7
2023/10/9, 135, 90, 16, 16, 6, 5
2023/10/10, 154, 77, 15, 11, 2, 4
2023/10/11, 134, 78, 15, 12, 4, 4
2023/10/12, 129, 90, 16, 13, 3, 5
2023/10/13, 142, 78, 17, 14, 4, 5
2023/10/14, 137, 76, 18, 14, 5, 5
2023/10/15, 147, 81, 18, 12, 4, 6
2023/10/16, 154, 77, 18, 11, 3, 5
2023/10/17, 143, 76, 16, 10, 4, 5
2023/10/18, 136, 77, 16, 12, 8, 5
2023/10/19, 148, , , , , 
2023/10/22, 148, 74, 16, 12, 20, 4
2023/10/23, 127, 65, 16, 9, 10, 4
2023/10/24, 121, 64, 16, 9, 8, 3
2023/10/25, 116, 66, 15, 9, 8, 4
2023/10/26, 119, 67, 16, 11, 14, 3
2023/10/27, 114, 75, 16, 11, 8, 4
2023/10/28, 137, 66, 16, 8, 8, 4
2023/10/29, 145, 80, 16, 10, 6, 5
2023/10/30, 154, 79, 16, 10, 7, 5
2023/10/31, 157, 83, 18, 10, 4, 6
2023/11/1, 157, 62, 17, 10, 4, 4
2023/11/2, 132, 60, 16, 9, 4, 4
2023/11/3, 122, 65, 16, 9, 4, 4
2023/11/4, 118, 75, 16, 9, 9, 5
2023/11/5, 151, 57, 16, 11, 5, 4
2023/11/6, 98, 50, 16, 8, 4, 4
2023/11/7, 83, 46, 15, 8, 3, 4
2023/11/8, 108, 68, 15, 11, 4, 5
2023/11/9, 139, 87, 15, 12, 5, 5
2023/11/10, 158, 90, 15, 15, 5, 7
2023/11/11, 160, , , , , 
2023/7/1, 75, 44, 4, 13, 2, 2
2023/7/2, 67, 59, 5, 11, 3, 9
2023/7/3, 79, 50, 5, 14, 4, 11
2023/7/4, 61, 52, 4, 19, 11, 3
2023/7/5, 48, 56, 5, 13, 2, 12
2023/7/6, 62, 46, 5, 12, 3, 3
2023/7/7, 53, 44, 7, 9, 4, 6
2023/7/8, 56, 31, 7, 12, 3, 4
2023/7/9, 60, 89, 6, 14, 2, 15
2023/7/10, 92, 70, 5, 16, 3, 7
2023/7/11, 94, 69, 6, 15, 4, 7
2023/7/12, 112, 71, 6, 15, 2, 10
2023/7/13, 94, 65, 5, 16, 2, 9
2023/7/14, 85, 74, 6, 17, 2, 13
2023/7/15, 84, 59, 6, 15, , 11
2023/7/16, 81, 49, 6, 15, 2, 12
2023/7/17, 71, 16, 6, 13, 3, 13
2023/7/18, 37, 20, 6, 13, 2, 8
2023/7/19, 44, , 8, 15, , 
2023/7/21, 52, 41, 6, 12, 1, 8
2023/7/22, 67, 22, 5, 12, 2, 13
2023/7/23, 38, 40, 5, 13, 3, 14
2023/7/24, 45, 44, 6, 13, 3, 10
2023/7/25, 62, 38, 5, 14, 2, 7
2023/7/26, 57, 15, 6, 8, 2, 1
2023/7/27, 19, 43, 6, 9, 2, 2
2023/7/28, 77, 64, 7, 19, 1, 1
2023/7/29, 82, 62, 6, 11, 2, 2
2023/7/30, 77, 56, 6, 11, 2, 2
2023/7/31, 80, 40, 6, 11, 2, 2
2023/8/1, 61, 45, 6, 10, 3, 2
2023/8/2, 63, 55, 6, 13, 2, 3
2023/8/3, 75, 63, 6, 15, 1, 3
2023/8/4, 82, 64, 7, 14, , 2
2023/8/5, 75, 57, 6, 15, 1, 2
2023/8/6, 72, 74, 6, 17, 1, 3
2023/8/7, 78, 107, 5, 21, 1, 3
2023/8/8, 122, 90, 6, 14, 1, 4
2023/8/9, 111, 92, 13, 15, 1, 3
2023/8/10, 113, 83, 14, 10, 1, 2
2023/8/11, 98, 91, 13, 17, 1, 4
2023/8/12, 121, 83, 14, 15, 1, 3
2023/8/13, 107, 72, 13, 11, 2, 3
2023/8/14, 90, 68, 13, 10, 1, 2
2023/8/15, 88, 85, 13, 10, 2, 3
2023/8/16, 109, 84, 13, 14, 2, 3
2023/8/17, 116, 85, 14, 11, 1, 2
2023/8/18, 111, 74, 14, 11, 1, 3
2023/8/19, 107, 80, 14, 13, 1, 3
2023/8/20, 110, 95, 14, 11, 1, 3
2023/8/21, 117, 86, 13, 12, 1, 5
2023/8/22, 106, 77, 13, 12, 1, 4
2023/8/23, 93, 89, 13, 14, 3, 4
2023/8/24, 106, 79, 13, 12, 2, 4
2023/8/25, 85, 32, 13, 11, 1, 2
2023/8/26, 38, , , , , 
2023/9/5, 95, 67, 14, 14, 3, 4
2023/9/6, 108, 55, 13, 13, 2, 3
2023/9/7, 91, 42, 13, 11, 3, 2
2023/9/8, 77, 36, 16, 16, 5, 2
2023/9/9, 62, 47, 17, 34, 8, 7
2023/9/10, 89, 61, 17, 20, 5, 5
2023/9/11, 90, 66, 15, 13, 1, 3
2023/9/12, 103, 68, 17, 12, 4, 3
2023/9/13, 95, 82, 15, 14, 2, 4
2023/9/14, 86, 67, 18, 18, 3, 3
2023/9/15, 108, 54, 17, 16, 3, 4
2023/9/16, 86, 47, 15, 13, 4, 4
2023/9/17, 74, 54, 15, 11, 5, 3
2023/9/18, 77, 51, 15, 13, 2, 3
2023/9/19, 75, 62, 15, 13, 2, 3
2023/9/20, 85, 49, 15, 13, 2, 3
2023/9/21, 67, 91, 15, 15, 2, 4
2023/9/22, 149, , , , , 
2023/9/25, 25, , , , , 
2023/9/27, 142, 64, 15, 13, 2, 7
2023/9/28, 113, 47, 15, 10, 2, 3
2023/9/29, 77, 52, 16, 13, 3, 4
2023/9/30, 76, 46, 16, 9, 6, 3
2023/4/7, 118, 67, 8, , 8, 11
2023/4/8, 97, 83, 8, 1, 4, 12
2023/4/9, 118, 83, 9, 1, 4, 16
2023/4/10, 115, 83, 8, 1, 4, 16
2023/4/11, 127, 98, 8, 1, 13, 17
2023/4/12, 147, 100, 7, , 10, 14
2023/4/13, 146, 94, 9, , 8, 14
2023/4/14, 152, 76, 7, , 7, 25
2023/4/15, 96, 90, 7, , 12, 12
2023/4/16, 135, 100, 8, , 13, 14
2023/4/17, 145, 98, 6, , 5, 16
2023/4/18, 152, 98, 7, , 7, 18
2023/4/19, 155, 96, 6, , 7, 11
2023/4/20, 148, 73, 8, , 7, 14
2023/4/21, 115, 74, 7, 3, 4, 
2023/4/22, 119, 80, 7, 4, 11, 
2023/4/23, 133, 70, 8, 4, 3, 7
2023/4/24, 82, , , , , 
2023/4/27, 130, 69, 4, 8, 3, 13
2023/4/28, 132, 22, 4, 9, 3, 17
2023/4/29, 40, , , , , 
2023/5/4, 66, 57, 4, 11, 3, 13
2023/5/5, 72, 78, 5, 16, 5, 17
2023/5/6, 104, 74, 4, 18, 4, 13
2023/5/7, 97, 72, 7, 9, 5, 29
2023/5/8, 105, 74, 8, 11, 10, 13
2023/5/9, 103, 86, 7, 19, 6, 27
2023/5/10, 121, 103, 5, 23, 5, 11
2023/5/11, 155, 96, 3, 22, 13, 32
2023/5/12, 132, 106, , 26, 18, 16
2023/5/13, 147, 94, , 16, 21, 17
2023/5/14, 105, 96, 3, 18, 20, 12
2023/5/15, 111, 96, 3, 24, 24, 12
2023/5/16, 120, 92, 4, 16, 17, 16
2023/5/17, 119, 95, 4, 23, 17, 31
2023/5/18, 122, 107, 4, 12, 26, 16
2023/5/19, 154, , , , , 
2023/5/22, 102, 88, 5, 15, 6, 19
2023/5/23, 136, 87, 4, 10, 15, 11
2023/5/24, 117, 96, 3, 11, 9, 13
2023/5/25, 118, 80, 4, 14, 12, 9
2023/5/26, 100, 112, 4, 19, 21, 35
2023/5/27, 112, , , , , 
2023/5/29, 122, 91, 4, 15, 5, 12
2023/5/30, 121, 94, 4, 13, 10, 16
2023/5/31, 137, 96, 3, 18, 11, 17
2023/6/1, 138, 90, 3, 11, 15, 30
2023/6/2, 115, 89, 3, 12, 10, 12
2023/6/3, 114, 86, 4, 16, 17, 11
2023/6/4, 121, 82, 6, 12, 14, 12
2023/6/5, 117, 108, 5, 27, 28, 16
2023/6/6, 154, 97, 3, 11, 8, 14
2023/6/7, 133, , , , , 
2023/6/9, 105, 74, 4, 13, 9, 12
2023/6/10, 81, 62, 3, 10, 8, 11
2023/6/11, 75, 76, 4, 11, 7, 57
2023/6/12, 78, 109, 3, 14, 9, 11
2023/6/13, 94, 102, 3, 15, 10, 25
2023/6/14, 103, 99, 3, 15, 19, 17
2023/6/15, 108, 98, 4, 14, 16, 21
2023/6/16, 108, 76, 7, 21, 10, 11
2023/6/17, 94, , 9, 21, 12, 18
2023/6/19, 149, 106, 6, 22, 9, 15
2023/6/20, 141, 98, 5, 14, 4, 14
2023/6/21, 118, 74, 5, 24, 4, 15
2023/6/22, 92, , 4, 25, 6, 
2023/6/24, 80, , , , , 
2023/6/26, 73, 66, 7, 18, 4, 22
2023/6/27, 90, 45, 6, 15, 3, 14
2023/6/28, 65, 59, 6, 12, 3, 28
2023/6/29, 59, 57, 6, 14, 3, 
2023/6/30, 66, 69, 5, 13, 6, 1
2023/1/2, 150, 86, 12, 2, 4, 14
2023/1/3, 155, 82, 8, 1, 3, 9
2023/1/4, 136, 76, 9, , 3, 10
2023/1/5, 156, 93, 7, 3, 6, 16
2023/1/6, 163, 101, 6, 1, 10, 16
2023/1/7, 161, 83, 7, 3, 15, 12
2023/1/8, 137, 86, 7, 4, 17, 11
2023/1/9, 137, 89, 7, 3, 18, 12
2023/1/10, 146, 110, 6, 8, 24, 15
2023/1/11, 161, 100, 7, 5, 7, 13
2023/1/12, 158, 97, 7, 5, 8, 13
2023/1/13, 158, 82, 7, 2, 6, 13
2023/1/14, 153, 79, 7, 1, 6, 12
2023/1/15, 156, 62, 7, , 6, 10
2023/1/16, 130, 66, 7, 1, 7, 20
2023/1/17, 120, 71, 6, 2, 6, 12
2023/1/18, 125, 74, 5, 1, 5, 12
2023/1/19, 143, 74, 6, 1, 4, 12
2023/1/20, 151, 76, 7, 1, 4, 12
2023/1/21, 146, 79, 7, 2, 3, 16
2023/1/22, 149, 80, 7, 1, 4, 24
2023/1/23, 157, 61, 9, , 3, 20
2023/1/24, 99, 63, 7, , 2, 10
2023/1/25, 106, 71, 7, 1, 4, 18
2023/1/26, 140, 81, 7, 1, 4, 13
2023/1/27, 144, 91, 7, 4, 5, 12
2023/1/28, 156, 90, 7, 2, 9, 12
2023/1/29, 162, 77, 7, , 4, 11
2023/1/30, 150, 82, 7, 1, 4, 11
2023/1/31, 150, 104, 7, , 11, 12
2023/2/1, 164, 84, 7, , 8, 11
2023/2/2, 149, 77, 7, 2, 8, 11
2023/2/3, 121, 93, 7, 2, 13, 13
2023/2/4, 146, 91, 7, 2, 11, 14
2023/2/5, 145, 93, 7, 2, 9, 27
2023/2/6, 157, 92, 7, 2, 6, 26
2023/2/7, 159, 89, 7, 1, 5, 11
2023/2/8, 155, 95, 7, 2, 7, 19
2023/2/9, 140, 93, 8, 5, 21, 14
2023/2/10, 134, 91, 7, 6, 19, 21
2023/2/11, 135, 97, 7, 3, 21, 12
2023/2/12, 145, 88, 7, , 7, 11
2023/2/13, 123, 86, 7, 1, 15, 14
2023/2/14, 130, 90, 7, 3, 16, 15
2023/2/15, 129, 94, 7, 2, 23, 23
2023/2/16, 132, 94, 7, 3, 26, 22
2023/2/17, 138, 94, 7, 5, 14, 14
2023/2/18, 144, 74, 7, 1, 9, 12
2023/2/19, 136, 96, 7, 2, 7, 13
2023/2/20, 150, 94, 7, 2, 6, 18
2023/2/21, 146, 95, 10, 1, 10, 11
2023/2/22, 145, 100, 10, 3, 10, 12
2023/2/23, 155, 101, 7, 3, 16, 13
2023/2/24, 155, 97, 6, 4, 18, 14
2023/2/25, 146, 89, 7, 3, 9, 12
2023/2/26, 139, 86, 6, 1, 8, 12
2023/2/27, 146, 77, 6, 1, 5, 12
2023/2/28, 137, 84, 6, 2, 4, 12
2023/3/1, 142, 90, 7, 2, 5, 11
2023/3/2, 154, 102, 7, 3, 9, 12
2023/3/3, 161, 99, 6, 3, 8, 11
2023/3/4, 155, 98, 7, 2, 6, 12
2023/3/5, 157, 97, 8, 2, 8, 13
2023/3/6, 158, 89, 6, 1, 6, 12
2023/3/7, 123, 63, 6, , 6, 12
2023/3/8, 117, 74, 6, 1, 5, 13
2023/3/9, 129, 83, 6, 2, 6, 18
2023/3/10, 145, 92, 6, 1, 6, 12
2023/3/11, 156, 72, 6, , 4, 12
2023/3/12, 133, 71, 6, 1, 3, 12
2023/3/13, 125, 89, 5, 2, 5, 14
2023/3/14, 142, 84, 6, 1, 4, 17
2023/3/15, 154, 84, 6, 1, 6, 18
2023/3/16, 158, 49, 6, , 4, 14
2023/3/17, 101, 51, 6, , 5, 12
2023/3/18, 98, , , , , 
2023/3/20, 133, 83, 8, 3, 14, 15
2023/3/21, 124, 87, 15, 5, 9, 21
2023/3/22, 133, 94, 11, 1, 11, 15
2023/3/23, 137, 72, 12, 1, 4, 12
2023/3/24, 124, 68, 7, , 2, 20
2023/3/25, 109, 69, 8, , 3, 19
2023/3/26, 107, 83, 7, 2, 6, 18
2023/3/27, 120, 90, 8, 3, 6, 13
2023/3/28, 132, 76, 8, , 3, 16
2023/3/29, 124, 83, 7, 1, 6, 17
2023/3/30, 113, 92, 7, 1, 10, 11
2023/3/31, 126, , , , , 
2022/10/1, 146, 61, 4, 6, 5, 20
2022/10/2, 112, 66, 4, 6, 4, 3
2022/10/3, 118, , , , , 
2022/10/6, 40, 36, 4, 7, 1, 11
2022/10/7, 56, 42, 4, 8, 1, 14
2022/10/8, 68, 25, 4, 9, 1, 13
2022/10/9, 59, 26, 3, 6, 1, 6
2022/10/10, 39, 32, 4, 6, 1, 5
2022/10/11, 43, 42, 3, 7, 4, 12
2022/10/12, 69, 48, 3, 10, 8, 14
2022/10/13, 78, 47, 3, 8, 6, 3
2022/10/14, 78, 27, 4, 5, 6, 17
2022/10/15, 72, 22, 4, 3, 4, 2
2022/10/16, 52, , , , , 
2022/10/24, 160, 106, 3, 19, 27, 4
2022/10/25, 159, 80, 3, 11, 7, 5
2022/10/26, 123, 94, 3, 20, 13, 5
2022/10/27, 146, 73, 4, 11, 11, 11
2022/10/28, 131, 74, 4, 7, 6, 18
2022/10/29, 112, 71, 4, 7, 9, 14
2022/10/30, 125, 88, 4, 8, 8, 15
2022/10/31, 153, 91, 4, 14, 9, 17
2022/11/1, 154, 90, 3, 12, 5, 14
2022/11/2, 161, 87, 4, 10, 5, 14
2022/11/3, 154, 88, 4, 11, 5, 13
2022/11/4, 157, 83, 4, 11, 4, 13
2022/11/5, 144, 90, 4, 12, 6, 13
2022/11/6, 148, 111, 4, 28, 21, 16
2022/11/7, 161, 88, 4, 17, 7, 13
2022/11/8, 131, 90, 4, 14, 6, 13
2022/11/9, 146, 79, 4, 9, 3, 15
2022/11/10, 149, 90, 3, 6, 4, 16
2022/11/11, 154, 79, 3, 6, 4, 14
2022/11/12, 153, 76, 3, 7, 4, 23
2022/11/13, 154, 83, 3, 8, 5, 13
2022/11/14, 157, 98, 4, 11, 7, 13
2022/11/15, 160, 85, 4, 10, 6, 15
2022/11/16, 142, 92, 3, 12, 11, 13
2022/11/17, 135, 84, 4, 8, 4, 12
2022/11/18, 151, 96, 4, 9, 5, 13
2022/11/19, 161, 97, 3, 10, 13, 15
2022/11/20, 160, 88, 3, 7, 4, 15
2022/11/21, 157, 99, 3, 10, 11, 14
2022/11/22, 156, 95, 3, 11, 6, 15
2022/11/23, 163, 95, 3, 14, 8, 14
2022/11/24, 151, 102, 4, 9, 6, 14
2022/11/25, 161, 103, 4, 17, 14, 13
2022/11/26, 159, 96, 3, 10, 7, 13
2022/11/27, 159, 103, 4, 12, 9, 13
2022/11/28, 159, 94, 4, 11, 6, 12
2022/11/29, 149, 97, 4, 13, 6, 14
2022/11/30, 160, 103, 5, 11, 4, 14
2022/12/1, 163, 100, 4, 11, 4, 14
2022/12/2, 161, 87, 4, 8, 3, 13
2022/12/3, 149, 85, 4, 6, 3, 13
2022/12/4, 158, 100, 5, 6, 3, 17
2022/12/5, 162, 95, 5, 7, 4, 14
2022/12/6, 156, 99, 6, 6, 3, 13
2022/12/7, 161, 104, 5, 6, 10, 17
2022/12/8, 159, 99, 5, 5, 6, 13
2022/12/9, 164, 80, 5, 3, 4, 26
2022/12/10, 133, 39, 5, 3, 4, 14
2022/12/11, 95, 45, 6, 3, 2, 17
2022/12/12, 80, 42, 5, 3, 2, 13
2022/12/13, 68, 59, 6, 4, 3, 12
2022/12/14, 79, 91, 5, 7, 3, 14
2022/12/15, 138, 97, 5, 9, 9, 15
2022/12/16, 153, 99, 5, 7, 11, 15
2022/12/17, 160, 76, 7, 2, 2, 11
2022/12/18, 138, 93, 6, 4, 3, 13
2022/12/19, 152, 105, 11, 7, 10, 20
2022/12/20, 157, 103, 10, 5, 7, 13
2022/12/21, 152, 89, 10, 3, 5, 13
2022/12/22, 149, 91, 10, 4, 11, 13
2022/12/23, 146, 104, 10, 3, 6, 18
2022/12/24, 153, 76, 10, 1, 4, 15
2022/12/25, 134, 53, 7, , 2, 12
2022/12/26, 99, 55, 7, 1, 2, 13
2022/12/27, 79, 71, 7, 2, 6, 16
2022/12/28, 91, 89, 7, 4, 5, 15
2022/12/29, 123, 100, 7, 5, 6, 13
2022/12/30, 155, 96, 7, 5, 13, 14
2022/12/31, 143, 75, 8, 2, 4, 18
2023/1/1, 147, 84, 7, 1, 4, 15
2022/7/1, 58, 59, 7, 12, 9, 19
2022/7/2, 92, 52, 8, 7, 7, 17
2022/7/3, 80, 56, 8, 7, 6, 12
2022/7/4, 75, 26, 7, 8, 6, 13
2022/7/5, 43, 31, 6, 6, 6, 5
2022/7/6, 57, 48, 8, 7, 4, 4
2022/7/7, 57, 31, 7, 6, 6, 7
2022/7/8, 69, 32, 9, 6, 5, 4
2022/7/9, 68, 36, 5, 5, 7, 23
2022/7/10, 76, 26, 7, 4, 5, 4
2022/7/11, 62, 19, 8, 3, 4, 4
2022/7/12, 51, 16, 9, 2, 2, 3
2022/7/13, 32, 22, 7, 4, 5, 5
2022/7/14, 53, 46, 7, 5, 5, 2
2022/7/15, 65, 74, 7, 9, 5, 10
2022/7/16, 82, 42, 8, 7, 5, 6
2022/7/17, 71, 41, 5, 7, 7, 5
2022/7/18, 58, 67, 7, 9, 10, 4
2022/7/19, 72, 73, 7, 9, 9, 7
2022/7/20, 95, 67, 8, 8, 7, 7
2022/7/21, 87, 50, 6, 11, 5, 5
2022/7/22, 82, 54, 6, 9, 14, 7
2022/7/23, 92, 42, 7, 7, 8, 5
2022/7/24, 57, 45, 6, 6, 8, 4
2022/7/25, 61, 33, 5, 6, 5, 4
2022/7/26, 68, 48, 8, 7, 8, 4
2022/7/27, 85, 56, 14, 15, 4, 9
2022/7/28, 100, 66, 9, 14, 9, 8
2022/7/29, 111, 36, 12, 8, 4, 8
2022/7/30, 59, , 9, 6, 6, 6
2022/7/31, 72, , 7, 7, 4, 5
2022/8/1, 83, 58, 8, 11, 5, 13
2022/8/2, 97, 46, 8, 10, 6, 21
2022/8/3, 89, 50, 7, 11, 8, 13
2022/8/4, 90, 36, 9, 9, 8, 13
2022/8/5, 63, 48, 7, 7, 10, 2
2022/8/6, 62, 26, 5, 6, 8, 32
2022/8/7, 50, 16, 6, 5, 4, 3
2022/8/8, 41, 19, 7, 3, 4, 6
2022/8/9, 42, 44, 8, 4, 9, 4
2022/8/10, 55, 49, 8, 4, 14, 5
2022/8/11, 63, 42, 7, 5, 8, 14
2022/8/12, 48, 42, 6, 7, 4, 4
2022/8/13, 51, 22, 5, 5, 9, 17
2022/8/14, 40, 16, 6, 3, 8, 16
2022/8/15, 38, 49, 6, 6, 11, 12
2022/8/16, 54, 60, 7, 12, 16, 11
2022/8/17, 69, 60, 7, 8, 14, 14
2022/8/18, 89, 60, 6, 8, 23, 6
2022/8/19, 82, 66, 7, 10, 23, 18
2022/8/20, 83, 57, 9, 8, 12, 7
2022/8/21, 70, 52, 7, 8, 15, 5
2022/8/22, 54, 51, 6, 7, 11, 15
2022/8/23, 50, 55, 7, 8, 16, 8
2022/8/24, 66, 41, 6, 9, 10, 21
2022/8/25, 58, 58, 11, 7, 10, 4
2022/8/26, 71, 79, 8, 9, 15, 10
2022/8/27, 97, , , , , 
2022/8/29, 143, 70, 12, 10, 2, 13
2022/8/30, 91, 42, 11, 3, 2, 10
2022/8/31, 55, 51, 9, 3, 3, 14
2022/9/1, 45, 56, 5, 4, 7, 5
2022/9/2, 54, 52, 4, 6, 5, 9
2022/9/3, 50, 54, 4, 7, 17, 3
2022/9/4, 76, 50, 4, 7, 9, 5
2022/9/5, 76, 38, 4, 6, 8, 16
2022/9/6, 62, 70, 5, 14, 15, 11
2022/9/7, 114, 56, 5, 11, 12, 4
2022/9/8, 108, 53, 4, 9, 9, 22
2022/9/9, 93, 42, 4, 8, 9, 13
2022/9/10, 73, 25, 4, 8, 2, 1
2022/9/11, 56, 41, 4, 3, 8, 17
2022/9/12, 60, 42, 3, 4, 6, 3
2022/9/13, 47, 59, 4, 6, 6, 4
2022/9/14, 72, 62, 4, 8, 6, 3
2022/9/15, 74, 56, 4, 10, 2, 4
2022/9/16, 60, 49, 4, 10, 3, 3
2022/9/17, 51, 63, 3, 10, 5, 4
2022/9/18, 80, 56, 3, 10, 4, 10
2022/9/19, 84, 47, 4, 12, 5, 11
2022/9/20, 86, 66, 4, 10, 5, 7
2022/9/21, 113, 75, 4, 16, 6, 5
2022/9/22, 122, 68, 3, 15, 6, 8
2022/9/23, 98, 71, 4, 13, 5, 9
2022/9/24, 97, 58, 4, 10, 4, 18
2022/9/25, 84, 71, 4, 8, 4, 12
2022/9/26, 113, 49, 4, 9, 2, 10
2022/9/27, 99, 70, 4, 10, 5, 11
2022/9/28, 134, 52, 4, 9, 4, 17
2022/9/29, 119, 72, 4, 11, 3, 4
2022/9/30, 136, 88, 4, 20, 6, 12
2022/4/1, 153, 69, 9, 5, 7, 5
2022/4/2, 137, 72, 9, 7, 8, 4
2022/4/3, 130, 73, 9, 9, 9, 4
2022/4/4, 127, 80, 9, 10, 7, 3
2022/4/5, 111, 85, 7, 11, 9, 2
2022/4/6, 115, 86, 8, 10, 9, 5
2022/4/7, 134, 80, 8, 10, 6, 3
2022/4/8, 116, 65, 7, 8, 7, 7
2022/4/9, 84, 65, 6, 8, 7, 5
2022/4/10, 78, 69, 7, 9, 9, 8
2022/4/11, 91, 75, 7, 11, 7, 6
2022/4/12, 96, 70, 6, 10, 4, 10
2022/4/13, 83, 69, 6, 8, 6, 14
2022/4/14, 78, 89, 6, 13, 14, 12
2022/4/15, 111, 90, 7, 16, 21, 15
2022/4/16, 128, 95, 24, 11, 15, 25
2022/4/17, 127, 85, 41, 10, 5, 14
2022/4/18, 126, 115, 21, 14, 8, 2
